code_insee|nom|epci|libepci
81259|SAINT-JULIEN-GAULENE|248100497|CC Val 81
81260|SAINT-LIEUX-LAFENASSE|200034049|CC Centre Tarn
81261|SAINT-LIEUX-LES-LAVAUR|200034023|CC Tarn-Agout
81262|SAINT-MARCEL-CAMPES|200034064|CC du Cordais et du Causse (4 C)
81263|SAINT-MARTIN-LAGUEPIE|200034064|CC du Cordais et du Causse (4 C)
81264|SAINT-MICHEL-LABADIE|248100497|CC Val 81
81265|SAINT-MICHEL-DE-VAX|200034064|CC du Cordais et du Causse (4 C)
81266|SAINT-PAUL-CAP-DE-JOUX|200034056|CC du Lautrécois et du Pays d'Agout
81267|SAINT-PIERRE-DE-TRIVISY|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81268|SAINT-SALVI-DE-CARCAVES|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81269|SAINT-SALVY-DE-LA-BALME|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81270|SAINT-SERNIN-LES-LAVAUR|248100158|CC du Sor et de l'Agout
81271|SAINT-SULPICE-LA-POINTE|200034023|CC Tarn-Agout
81272|SAINT-URCISSE|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81273|SAIX|248100158|CC du Sor et de l'Agout
81274|SALIES|248100737|CA de l'Albigeois (C2a)
81275|SALLES|200040905|CC Carmausin-Ségala
81276|SALVAGNAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81277|SAUSSENAC|248100497|CC Val 81
81278|SAUVETERRE|248100745|CC Haute Vallée du Thoré
81279|SAUZIERE-SAINT-JEAN|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81280|SEGUR|200040905|CC Carmausin-Ségala
81281|SEMALENS|248100158|CC du Sor et de l'Agout
81282|SENAUX|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81283|SENOUILLAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81284|SEQUESTRE|248100737|CA de l'Albigeois (C2a)
81285|SERENAC|248100497|CC Val 81
81286|SERVIES|200034056|CC du Lautrécois et du Pays d'Agout
81287|SIEURAC|200034049|CC Centre Tarn
81288|SOREZE|243100567|CC Lauragais Revel Sorezois
81289|SOUAL|248100158|CC du Sor et de l'Agout
81290|SOUEL|200034064|CC du Cordais et du Causse (4 C)
81291|TAIX|200040905|CC Carmausin-Ségala
81292|TANUS|200040905|CC Carmausin-Ségala
81293|TAURIAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81294|TECOU|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81295|TEILLET|200034031|CC des Monts d'Alban et du Villefranchois
81296|TERRE-CLAPIER|200034049|CC Centre Tarn
81297|TERSSAC|248100737|CA de l'Albigeois (C2a)
81298|TEULAT|200034023|CC Tarn-Agout
81299|TEYSSODE|200034056|CC du Lautrécois et du Pays d'Agout
81300|TONNAC|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81301|TRAVET|200034049|CC Centre Tarn
81302|TREBAN|200040905|CC Carmausin-Ségala
81303|TREBAS|248100497|CC Val 81
81304|TREVIEN|200040905|CC Carmausin-Ségala
81305|VABRE|200066561|CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune
81306|VALDERIES|200040905|CC Carmausin-Ségala
81307|VALDURENQUE|248100430|CA de Castres Mazamet
81308|VALENCE-D'ALBIGEOIS|248100497|CC Val 81
81309|VAOUR|200034064|CC du Cordais et du Causse (4 C)
81310|VEILHES|200034023|CC Tarn-Agout
81311|VENES|200034056|CC du Lautrécois et du Pays d'Agout
81312|VERDALLE|248100158|CC du Sor et de l'Agout
81313|VERDIER|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81314|VIANE|200066553|CC des Monts de Lacaune et de la Montagne du Haut Languedoc
81315|VIELMUR-SUR-AGOUT|200034056|CC du Lautrécois et du Pays d'Agout
81316|VIEUX|200066124|CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois
81317|VILLEFRANCHE-D'ALBIGEOIS|200034031|CC des Monts d'Alban et du Villefranchois
81318|VILLENEUVE-LES-LAVAUR|200034023|CC Tarn-Agout
81319|VILLENEUVE-SUR-VERE|200040905|CC Carmausin-Ségala
81320|VINDRAC-ALAYRAC|200034064|CC du Cordais et du Causse (4 C)
81321|VINTROU|248100745|CC Haute Vallée du Thoré
81322|VIRAC|200040905|CC Carmausin-Ségala
81323|VITERBE|200034056|CC du Lautrécois et du Pays d'Agout
