CODGEO;LIBGEO;EPCI;LIBEPCI
86111;Ingrandes;200034924;CC les Portes du Poitou
86112;L'Isle-Jourdain;248600397;CC du Montmorillonnais
86113;Iteuil;200043628;CC des Vallées du Clain
86114;Jardres;248600421;CC du Pays Chauvinois
86115;Jaunay-Clan;248600454;CC du Val Vert du Clain
86116;Jazeneuil;248600389;CC du Pays Mélusin
86117;Jouhet;248600397;CC du Montmorillonnais
86118;Journet;248600397;CC du Montmorillonnais
86119;Joussé;200043636;CC des Pays Civraisien et Charlois
86120;Lathus-Saint-Rémy;248600397;CC du Montmorillonnais
86121;Latillé;248600561;CC du Pays Vouglaisien
86122;Lauthiers;248600421;CC du Pays Chauvinois
86123;Lavausseau;248600561;CC du Pays Vouglaisien
86124;Lavoux;248600595;CC de Vienne et Moulière
86125;Leigné-les-Bois;248600603;CC des Vals de Gartempe et Creuse
86126;Leignes-sur-Fontaine;248600421;CC du Pays Chauvinois
86127;Leigné-sur-Usseau;200034924;CC les Portes du Poitou
86128;Lencloître;248600579;CC du Lencloitrais
86129;Lésigny;248600603;CC des Vals de Gartempe et Creuse
86130;Leugny;200034924;CC les Portes du Poitou
86131;Lhommaizé;248600405;CC du Lussacois
86132;Liglet;248600397;CC du Montmorillonnais
86133;Ligugé;248600157;CA Grand Poitiers
86134;Linazay;200043636;CC des Pays Civraisien et Charlois
86135;Liniers;248600595;CC de Vienne et Moulière
86136;Lizant;200043636;CC des Pays Civraisien et Charlois
86137;Loudun;248600447;CC du Pays Loudunais
86138;Luchapt;248600397;CC du Montmorillonnais
86139;Lusignan;248600389;CC du Pays Mélusin
86140;Lussac-les-Châteaux;248600405;CC du Lussacois
86141;Magné;248600553;CC du Pays Gencéen
86142;Maillé;248600561;CC du Pays Vouglaisien
86143;Mairé;248600603;CC des Vals de Gartempe et Creuse
86144;Maisonneuve;200043610;CC du Mirebalais
86145;Marçay;200043628;CC des Vallées du Clain
86146;Marigny-Brizay;248600454;CC du Val Vert du Clain
86147;Marigny-Chemereau;200043628;CC des Vallées du Clain
86148;Marnay;200043628;CC des Vallées du Clain
86149;Martaizé;248600447;CC du Pays Loudunais
86150;Massognes;200043610;CC du Mirebalais
86151;Maulay;248600447;CC du Pays Loudunais
86152;Mauprévoir;248600397;CC du Montmorillonnais
86153;Mazerolles;248600405;CC du Lussacois
86154;Mazeuil;248600447;CC du Pays Loudunais
86156;Messemé;248600447;CC du Pays Loudunais
86157;Mignaloux-Beauvoir;248600157;CA Grand Poitiers
86158;Migné-Auxances;248600157;CA Grand Poitiers
86159;Millac;248600397;CC du Montmorillonnais
86160;Mirebeau;200043610;CC du Mirebalais
86161;Moncontour;248600447;CC du Pays Loudunais
86162;Mondion;200034924;CC les Portes du Poitou
86163;Montamisé;248600157;CA Grand Poitiers
86164;Monthoiron;248600413;CA du Pays Châtelleraudais
86165;Montmorillon;248600397;CC du Montmorillonnais
86166;Montreuil-Bonnin;248600561;CC du Pays Vouglaisien
86167;Monts-sur-Guesnes;248600447;CC du Pays Loudunais
86169;Morton;248600447;CC du Pays Loudunais
86170;Moulismes;248600397;CC du Montmorillonnais
86171;Moussac;248600397;CC du Montmorillonnais
86172;Mouterre-sur-Blourde;248600397;CC du Montmorillonnais
86173;Mouterre-Silly;248600447;CC du Pays Loudunais
86174;Naintré;248600413;CA du Pays Châtelleraudais
86175;Nalliers;248600397;CC du Montmorillonnais
86176;Nérignac;248600397;CC du Montmorillonnais
86177;Neuville-de-Poitou;248600587;CC du Neuvillois
86178;Nieuil-l'Espoir;200043628;CC des Vallées du Clain
86180;Nouaillé-Maupertuis;200043628;CC des Vallées du Clain
86181;Nueil-sous-Faye;248600447;CC du Pays Loudunais
86182;Orches;248600579;CC du Lencloitrais
86183;Les Ormes;200034924;CC les Portes du Poitou
86184;Ouzilly;248600579;CC du Lencloitrais
86186;Oyré;200034924;CC les Portes du Poitou
86187;Paizay-le-Sec;248600421;CC du Pays Chauvinois
86188;Payré;248600371;CC de la Région de Couhé
86189;Payroux;200043636;CC des Pays Civraisien et Charlois
86190;Persac;248600405;CC du Lussacois
86191;Pindray;248600397;CC du Montmorillonnais
86192;Plaisance;248600397;CC du Montmorillonnais
86193;Pleumartin;248600603;CC des Vals de Gartempe et Creuse
86194;Poitiers;248600157;CA Grand Poitiers
86195;Port-de-Piles;200034924;CC les Portes du Poitou
86196;Pouançay;248600447;CC du Pays Loudunais
86197;Pouant;248600447;CC du Pays Loudunais
86198;Pouillé;248600595;CC de Vienne et Moulière
86200;Pressac;248600397;CC du Montmorillonnais
86201;Prinçay;248600447;CC du Pays Loudunais
86202;La Puye;248600421;CC du Pays Chauvinois
86203;Queaux;248600397;CC du Montmorillonnais
86204;Quinçay;248600561;CC du Pays Vouglaisien
86205;Ranton;248600447;CC du Pays Loudunais
86206;Raslay;248600447;CC du Pays Loudunais
86207;La Roche-Posay;248600603;CC des Vals de Gartempe et Creuse
86208;Le Rochereau;248600561;CC du Pays Vouglaisien
86209;Roches-Prémarie-Andillé;200043628;CC des Vallées du Clain
86210;Roiffé;248600447;CC du Pays Loudunais
86211;Romagne;248600371;CC de la Région de Couhé
86213;Rouillé;248600389;CC du Pays Mélusin
86214;Saint-Benoît;248600157;CA Grand Poitiers
86217;Saint-Christophe;200034924;CC les Portes du Poitou
86218;Saint-Clair;248600447;CC du Pays Loudunais
86219;Saint-Cyr;248600454;CC du Val Vert du Clain
86220;Saint-Gaudent;200043636;CC des Pays Civraisien et Charlois
86221;Saint-Genest-d'Ambière;248600579;CC du Lencloitrais
86222;Saint-Georges-lès-Baillargeaux;248600454;CC du Val Vert du Clain
86223;Saint-Germain;248600397;CC du Montmorillonnais
86224;Saint-Gervais-les-Trois-Clochers;200034924;CC les Portes du Poitou
86225;Saint-Jean-de-Sauves;248600447;CC du Pays Loudunais
86226;Saint-Julien-l'Ars;248600595;CC de Vienne et Moulière
86227;Saint-Laon;248600447;CC du Pays Loudunais
86228;Saint-Laurent-de-Jourdes;248600405;CC du Lussacois
86229;Saint-Léger-de-Montbrillais;248600447;CC du Pays Loudunais
86230;Saint-Léomer;248600397;CC du Montmorillonnais
86231;Saint-Macoux;200043636;CC des Pays Civraisien et Charlois
86233;Valdivienne;248600421;CC du Pays Chauvinois
86234;Saint-Martin-l'Ars;248600397;CC du Montmorillonnais
86235;Saint-Maurice-la-Clouère;248600553;CC du Pays Gencéen
86236;Saint-Pierre-de-Maillé;248600603;CC des Vals de Gartempe et Creuse
86237;Saint-Pierre-d'Exideuil;200043636;CC des Pays Civraisien et Charlois
86239;Sainte-Radégonde;248600421;CC du Pays Chauvinois
86241;Saint-Rémy-sur-Creuse;200034924;CC les Portes du Poitou
86242;Saint-Romain;200043636;CC des Pays Civraisien et Charlois
86244;Saint-Sauvant;248600389;CC du Pays Mélusin
86245;Saint-Sauveur;248600413;CA du Pays Châtelleraudais
86246;Saint-Savin;248600397;CC du Montmorillonnais
86247;Saint-Saviol;200043636;CC des Pays Civraisien et Charlois
86248;Saint-Secondin;248600553;CC du Pays Gencéen
86249;Saires;248600447;CC du Pays Loudunais
86250;Saix;248600447;CC du Pays Loudunais
86252;Sammarçolles;248600447;CC du Pays Loudunais
86253;Sanxay;248600389;CC du Pays Mélusin
86254;Saulgé;248600397;CC du Montmorillonnais
86255;Savigné;200043636;CC des Pays Civraisien et Charlois
86256;Savigny-Lévescault;248600595;CC de Vienne et Moulière
86257;Savigny-sous-Faye;248600579;CC du Lencloitrais
86258;Scorbé-Clairvaux;248600579;CC du Lencloitrais
86259;Senillé;248600413;CA du Pays Châtelleraudais
86260;Sérigny;200034924;CC les Portes du Poitou
86261;Sèvres-Anxaumont;248600595;CC de Vienne et Moulière
86262;Sillars;248600405;CC du Lussacois
86263;Smarves;200043628;CC des Vallées du Clain
86264;Sommières-du-Clain;248600553;CC du Pays Gencéen
86265;Sossais;248600579;CC du Lencloitrais
86266;Surin;200043636;CC des Pays Civraisien et Charlois
86268;Tercé;248600595;CC de Vienne et Moulière
86269;Ternay;248600447;CC du Pays Loudunais
86270;Thollet;248600397;CC du Montmorillonnais
86271;Thurageau;200043610;CC du Mirebalais
86272;Thuré;248600413;CA du Pays Châtelleraudais
86273;La Trimouille;248600397;CC du Montmorillonnais
86274;Les Trois-Moutiers;248600447;CC du Pays Loudunais
86275;Usseau;200034924;CC les Portes du Poitou
86276;Usson-du-Poitou;248600397;CC du Montmorillonnais
86277;Varennes;200043610;CC du Mirebalais
86278;Vaux;248600371;CC de la Région de Couhé
86279;Vaux-sur-Vienne;200034924;CC les Portes du Poitou
86280;Vellèches;200034924;CC les Portes du Poitou
86281;Vendeuvre-du-Poitou;248600587;CC du Neuvillois
86284;Vernon;200043628;CC des Vallées du Clain
86285;Verrières;248600405;CC du Lussacois
86286;Verrue;248600447;CC du Pays Loudunais
86287;Vézières;248600447;CC du Pays Loudunais
86288;Vicq-sur-Gartempe;248600603;CC des Vals de Gartempe et Creuse
86289;Le Vigeant;248600397;CC du Montmorillonnais
86290;La Villedieu-du-Clain;200043628;CC des Vallées du Clain
86291;Villemort;248600397;CC du Montmorillonnais
86292;Villiers;248600587;CC du Neuvillois
86293;Vivonne;200043628;CC des Vallées du Clain
86294;Vouillé;248600561;CC du Pays Vouglaisien
86295;Voulême;200043636;CC des Pays Civraisien et Charlois
86296;Voulon;248600371;CC de la Région de Couhé
86297;Vouneuil-sous-Biard;248600157;CA Grand Poitiers
86298;Vouneuil-sur-Vienne;248600413;CA du Pays Châtelleraudais
86299;Vouzailles;200043610;CC du Mirebalais
86300;Yversay;248600587;CC du Neuvillois
87001;Aixe-sur-Vienne;248719288;CC du Val de Vienne
87002;Ambazac;248719320;CC des Monts d'Ambazac et du Val du Taurion
87003;Arnac-la-Poste;248719379;CC Brame Benaize
87004;Augne;248719353;CC des Portes de Vassivière
87005;Aureil;248719312;CA Limoges Métropole
87006;Azat-le-Ris;248719239;CC de la Basse Marche
87007;Balledent;248719262;CC Gartempe - Saint Pardoux
87008;La Bazeuge;248719239;CC de la Basse Marche
87009;Beaumont-du-Lac;248719353;CC des Portes de Vassivière
87011;Bellac;248700163;CC du Haut Limousin
87012;Berneuil;248700163;CC du Haut Limousin
87013;Bersac-sur-Rivalier;248700130;CC Porte d'Occitanie
87014;Bessines-sur-Gartempe;248700130;CC Porte d'Occitanie
87015;Beynac;248719288;CC du Val de Vienne
87016;Les Billanges;248719320;CC des Monts d'Ambazac et du Val du Taurion
87017;Blanzac;248700163;CC du Haut Limousin
87018;Blond;248700163;CC du Haut Limousin
87019;Boisseuil;248719312;CA Limoges Métropole
87020;Bonnac-la-Côte;248719312;CA Limoges Métropole
87021;Bosmie-l'Aiguille;248719288;CC du Val de Vienne
87022;Breuilaufa;248700155;CC l'Aurence et Glane Développement
87023;Le Buis;248700155;CC l'Aurence et Glane Développement
87024;Bujaleuf;248719353;CC des Portes de Vassivière
87025;Burgnac;248719288;CC du Val de Vienne
87026;Bussière-Boffy;248700163;CC du Haut Limousin
87027;Bussière-Galant;248700148;CC des Monts de Châlus
87028;Bussière-Poitevine;248700163;CC du Haut Limousin
87029;Les Cars;248700148;CC des Monts de Châlus
87030;Chaillac-sur-Vienne;248719304;CC Vienne Glane
87031;Le Chalard;248700189;CC du Pays de Saint Yrieix
87032;Châlus;248700148;CC des Monts de Châlus
87033;Chamboret;248700155;CC l'Aurence et Glane Développement
87034;Champagnac-la-Rivière;200040194;CC des Feuillardiers
87035;Champnétery;248719361;CC de Noblat
87036;Champsac;200040194;CC des Feuillardiers
87037;La Chapelle-Montbrandeix;200040194;CC des Feuillardiers
87038;Chaptelat;248700155;CC l'Aurence et Glane Développement
87039;Château-Chervix;200040814;CC Briance Sud Haute Vienne
87040;Châteauneuf-la-Forêt;248719338;CC Briance Combade
87041;Châteauponsac;248719262;CC Gartempe - Saint Pardoux
87042;Le Châtenet-en-Dognon;248719361;CC de Noblat
87043;Cheissoux;248719353;CC des Portes de Vassivière
87044;Chéronnac;248700197;CC du Pays de la Météorite
87045;Cieux;248700163;CC du Haut Limousin
87046;Cognac-la-Forêt;248719296;CC de la Vallée de la Gorre
87047;Compreignac;248700130;CC Porte d'Occitanie
87048;Condat-sur-Vienne;248719312;CA Limoges Métropole
87049;Coussac-Bonneval;248700189;CC du Pays de Saint Yrieix
87050;Couzeix;248719312;CA Limoges Métropole
87051;La Croisille-sur-Briance;248719338;CC Briance Combade
87052;La Croix-sur-Gartempe;248719239;CC de la Basse Marche
87053;Cromac;248719379;CC Brame Benaize
87054;Cussac;200040194;CC des Feuillardiers
87055;Darnac;248719239;CC de la Basse Marche
87056;Dinsac;248719239;CC de la Basse Marche
87057;Dompierre-les-Églises;248719379;CC Brame Benaize
87058;Domps;248719353;CC des Portes de Vassivière
87059;Le Dorat;248719239;CC de la Basse Marche
87060;Dournazac;248700148;CC des Monts de Châlus
87061;Droux;248719379;CC Brame Benaize
87062;Eybouleuf;248719361;CC de Noblat
87063;Eyjeaux;248719312;CA Limoges Métropole
87064;Eymoutiers;248719353;CC des Portes de Vassivière
87065;Feytiat;248719312;CA Limoges Métropole
87066;Flavignac;248700148;CC des Monts de Châlus
87067;Folles;248700130;CC Porte d'Occitanie
87068;Fromental;248700130;CC Porte d'Occitanie
87069;Gajoubert;248700163;CC du Haut Limousin
87070;La Geneytouse;248719361;CC de Noblat
87071;Glandon;248700189;CC du Pays de Saint Yrieix
87072;Glanges;200040814;CC Briance Sud Haute Vienne
87073;Gorre;248719296;CC de la Vallée de la Gorre
87074;Les Grands-Chézeaux;248719379;CC Brame Benaize
87075;Isle;248719312;CA Limoges Métropole
87076;Jabreilles-les-Bordes;248719320;CC des Monts d'Ambazac et du Val du Taurion
87077;Janailhac;248710600;CC du Pays de Nexon
87078;Javerdat;248719304;CC Vienne Glane
87079;La Jonchère-Saint-Maurice;248719320;CC des Monts d'Ambazac et du Val du Taurion
87080;Jouac;248719379;CC Brame Benaize
87081;Jourgnac;248719288;CC du Val de Vienne
87082;Ladignac-le-Long;248700189;CC du Pays de Saint Yrieix
87083;Laurière;248700130;CC Porte d'Occitanie
87084;Lavignac;248700148;CC des Monts de Châlus
87085;Limoges;248719312;CA Limoges Métropole
87086;Linards;248719338;CC Briance Combade
87087;Lussac-les-Églises;248719379;CC Brame Benaize
87088;Magnac-Bourg;200040814;CC Briance Sud Haute Vienne
87089;Magnac-Laval;248719379;CC Brame Benaize
87090;Mailhac-sur-Benaize;248719379;CC Brame Benaize
87091;Maisonnais-sur-Tardoire;200040194;CC des Feuillardiers
87092;Marval;200040194;CC des Feuillardiers
87093;Masléon;248719338;CC Briance Combade
87094;Meilhac;248710600;CC du Pays de Nexon
87095;Meuzac;200040814;CC Briance Sud Haute Vienne
87096;La Meyze;248700189;CC du Pays de Saint Yrieix
87097;Mézières-sur-Issoire;248700163;CC du Haut Limousin
87099;Moissannes;248719361;CC de Noblat
87100;Montrol-Sénard;248700163;CC du Haut Limousin
87101;Mortemart;248700163;CC du Haut Limousin
87103;Nantiat;248700155;CC l'Aurence et Glane Développement
87104;Nedde;248719353;CC des Portes de Vassivière
87105;Neuvic-Entier;248719338;CC Briance Combade
87106;Nexon;248710600;CC du Pays de Nexon
87107;Nieul;248700155;CC l'Aurence et Glane Développement
87108;Nouic;248700163;CC du Haut Limousin
87109;Oradour-Saint-Genest;248719239;CC de la Basse Marche
87110;Oradour-sur-Glane;248719304;CC Vienne Glane
87111;Oradour-sur-Vayres;200040194;CC des Feuillardiers
87112;Pageas;248700148;CC des Monts de Châlus
87113;Le Palais-sur-Vienne;248719312;CA Limoges Métropole
87114;Panazol;248719312;CA Limoges Métropole
87115;Pensol;200040194;CC des Feuillardiers
87116;Peyrat-de-Bellac;248700163;CC du Haut Limousin
87117;Peyrat-le-Château;248719353;CC des Portes de Vassivière
87118;Peyrilhac;248719312;CA Limoges Métropole
87119;Pierre-Buffière;200040814;CC Briance Sud Haute Vienne
87120;La Porcherie;200040814;CC Briance Sud Haute Vienne
87121;Rancon;248719262;CC Gartempe - Saint Pardoux
87122;Razès;248700130;CC Porte d'Occitanie
87123;Rempnat;248719353;CC des Portes de Vassivière
87124;Rilhac-Lastours;248710600;CC du Pays de Nexon
87125;Rilhac-Rancon;248719312;CA Limoges Métropole
87126;Rochechouart;248700197;CC du Pays de la Météorite
87127;La Roche-l'Abeille;248700189;CC du Pays de Saint Yrieix
87128;Roussac;248719262;CC Gartempe - Saint Pardoux
87129;Royères;248719361;CC de Noblat
87130;Roziers-Saint-Georges;248719338;CC Briance Combade
87131;Saillat-sur-Vienne;248719304;CC Vienne Glane
87132;Saint-Amand-le-Petit;248719353;CC des Portes de Vassivière
87133;Saint-Amand-Magnazeix;248719262;CC Gartempe - Saint Pardoux
87134;Sainte-Anne-Saint-Priest;248719353;CC des Portes de Vassivière
87135;Saint-Auvent;248719296;CC de la Vallée de la Gorre
87136;Saint-Barbant;248700163;CC du Haut Limousin
87137;Saint-Bazile;200040194;CC des Feuillardiers
87138;Saint-Bonnet-Briance;248719361;CC de Noblat
87139;Saint-Bonnet-de-Bellac;248700163;CC du Haut Limousin
87140;Saint-Brice-sur-Vienne;248719304;CC Vienne Glane
87141;Saint-Cyr;248719296;CC de la Vallée de la Gorre
87142;Saint-Denis-des-Murs;248719361;CC de Noblat
87143;Saint-Gence;248719312;CA Limoges Métropole
87144;Saint-Genest-sur-Roselle;200040814;CC Briance Sud Haute Vienne
87145;Saint-Georges-les-Landes;248719379;CC Brame Benaize
87146;Saint-Germain-les-Belles;200040814;CC Briance Sud Haute Vienne
87147;Saint-Gilles-les-Forêts;248719338;CC Briance Combade
87148;Saint-Hilaire-Bonneval;200040814;CC Briance Sud Haute Vienne
87149;Saint-Hilaire-la-Treille;248719379;CC Brame Benaize
87150;Saint-Hilaire-les-Places;248710600;CC du Pays de Nexon
87151;Saint-Jean-Ligoure;248710600;CC du Pays de Nexon
87152;Saint-Jouvent;248700155;CC l'Aurence et Glane Développement
87153;Saint-Julien-le-Petit;248719353;CC des Portes de Vassivière
87154;Saint-Junien;248719304;CC Vienne Glane
87155;Saint-Junien-les-Combes;248700163;CC du Haut Limousin
87156;Saint-Just-le-Martel;248719312;CA Limoges Métropole
87157;Saint-Laurent-les-Églises;248719320;CC des Monts d'Ambazac et du Val du Taurion
87158;Saint-Laurent-sur-Gorre;248719296;CC de la Vallée de la Gorre
87159;Saint-Léger-la-Montagne;248700130;CC Porte d'Occitanie
87160;Saint-Léger-Magnazeix;248719379;CC Brame Benaize
87161;Saint-Léonard-de-Noblat;248719361;CC de Noblat
87162;Sainte-Marie-de-Vaux;248719296;CC de la Vallée de la Gorre
87163;Saint-Martial-sur-Isop;248700163;CC du Haut Limousin
87164;Saint-Martin-de-Jussac;248719304;CC Vienne Glane
87165;Saint-Martin-le-Mault;248719379;CC Brame Benaize
87166;Saint-Martin-le-Vieux;248719288;CC du Val de Vienne
87167;Saint-Martin-Terressus;248719361;CC de Noblat
87168;Saint-Mathieu;200040194;CC des Feuillardiers
87169;Saint-Maurice-les-Brousses;248710600;CC du Pays de Nexon
87170;Saint-Méard;248719338;CC Briance Combade
87172;Saint-Ouen-sur-Gartempe;248700163;CC du Haut Limousin
87173;Saint-Pardoux;248719262;CC Gartempe - Saint Pardoux
87174;Saint-Paul;248719361;CC de Noblat
87176;Saint-Priest-Ligoure;248710600;CC du Pays de Nexon
87177;Saint-Priest-sous-Aixe;248719288;CC du Val de Vienne
87178;Saint-Priest-Taurion;248719320;CC des Monts d'Ambazac et du Val du Taurion
87179;Saint-Sornin-la-Marche;248719239;CC de la Basse Marche
87180;Saint-Sornin-Leulac;248719262;CC Gartempe - Saint Pardoux
87181;Saint-Sulpice-Laurière;248700130;CC Porte d'Occitanie
87182;Saint-Sulpice-les-Feuilles;248719379;CC Brame Benaize
87183;Saint-Sylvestre;248719320;CC des Monts d'Ambazac et du Val du Taurion
87184;Saint-Symphorien-sur-Couze;248719262;CC Gartempe - Saint Pardoux
87185;Saint-Victurnien;248719304;CC Vienne Glane
87186;Saint-Vitte-sur-Briance;200040814;CC Briance Sud Haute Vienne
87187;Saint-Yrieix-la-Perche;248700189;CC du Pays de Saint Yrieix
87188;Saint-Yrieix-sous-Aixe;248719288;CC du Val de Vienne
87189;Les Salles-Lavauguyon;248700197;CC du Pays de la Météorite
87190;Sauviat-sur-Vige;248719361;CC de Noblat
87191;Séreilhac;248719288;CC du Val de Vienne
87192;Solignac;248719312;CA Limoges Métropole
87193;Surdoux;248719338;CC Briance Combade
87194;Sussac;248719338;CC Briance Combade
87195;Tersannes;248719239;CC de la Basse Marche
87196;Thiat;248719239;CC de la Basse Marche
87197;Thouron;248700155;CC l'Aurence et Glane Développement
87198;Vaulry;248700155;CC l'Aurence et Glane Développement
87199;Vayres;248700197;CC du Pays de la Météorite
87200;Verneuil-Moustiers;248719239;CC de la Basse Marche
87201;Verneuil-sur-Vienne;248719312;CA Limoges Métropole
87202;Veyrac;248719312;CA Limoges Métropole
87203;Vicq-sur-Breuilh;200040814;CC Briance Sud Haute Vienne
